schedule_date,schedule_season,home_id,away_id,score_home,score_away,total_score,over_under_line,label
9/25/2011,2011,OTI,DEN,17,14,31,44,under
9/26/2011,2011,DAL,WAS,18,16,34,45,under
10/2/2011,2011,CRD,NYG,27,31,58,45,over
10/2/2011,2011,RAV,NYJ,34,17,51,43.5,over
10/2/2011,2011,CHI,CAR,34,29,63,42,over
10/2/2011,2011,CIN,BUF,23,20,43,43,under
10/2/2011,2011,CLE,OTI,13,31,44,37.5,over
10/2/2011,2011,DAL,DET,30,34,64,46.5,over
10/2/2011,2011,GNB,DEN,49,23,72,46.5,over
10/2/2011,2011,HTX,PIT,17,10,27,46.5,under
10/2/2011,2011,JAX,NOR,10,23,33,45,under
10/2/2011,2011,KAN,MIN,22,17,39,40,under
10/2/2011,2011,RAI,NWE,19,31,50,55.5,under
10/2/2011,2011,PHI,SFO,23,24,47,43.5,over
10/2/2011,2011,SDG,MIA,26,16,42,45,under
10/2/2011,2011,SEA,ATL,28,30,58,39,over
10/2/2011,2011,RAM,WAS,10,17,27,44,under
10/3/2011,2011,TAM,CLT,24,17,41,40.5,over
10/9/2011,2011,ATL,GNB,14,25,39,53,under
10/9/2011,2011,BUF,PHI,31,24,55,53,over
10/9/2011,2011,CAR,NOR,27,30,57,51.5,over
10/9/2011,2011,DEN,SDG,24,29,53,46.5,over
10/9/2011,2011,HTX,RAI,20,25,45,48.5,under
10/9/2011,2011,CLT,KAN,24,28,52,38,over
10/9/2011,2011,JAX,CIN,20,30,50,37,over
10/9/2011,2011,MIN,CRD,34,10,44,45,under
10/9/2011,2011,NWE,NYJ,30,21,51,50,over
10/9/2011,2011,NYG,SEA,25,36,61,43.5,over
10/9/2011,2011,PIT,OTI,38,17,55,40,over
10/9/2011,2011,SFO,TAM,48,3,51,41.5,over
10/10/2011,2011,DET,CHI,24,13,37,47,under
10/16/2011,2011,ATL,CAR,31,17,48,49.5,under
10/16/2011,2011,RAV,HTX,29,14,43,43.5,under
10/16/2011,2011,CHI,MIN,39,10,49,42,over
10/16/2011,2011,CIN,CLT,27,17,44,40.5,over
10/16/2011,2011,DET,SFO,19,25,44,45,under
10/16/2011,2011,GNB,RAM,24,3,27,47.5,under
10/16/2011,2011,NWE,DAL,20,16,36,54.5,under
10/16/2011,2011,NYG,BUF,27,24,51,49,over
10/16/2011,2011,RAI,CLE,24,17,41,45,under
10/16/2011,2011,PIT,JAX,17,13,30,40,under
10/16/2011,2011,TAM,NOR,26,20,46,49.5,under
10/16/2011,2011,WAS,PHI,13,20,33,46.5,under
10/17/2011,2011,NYJ,MIA,24,6,30,41.5,under
10/23/2011,2011,CRD,PIT,20,32,52,46.5,over
10/23/2011,2011,CAR,WAS,33,20,53,44.5,over
10/23/2011,2011,CLE,SEA,6,3,9,41,under
10/23/2011,2011,DAL,RAM,34,7,41,43,under
10/23/2011,2011,DET,ATL,16,23,39,47,under
10/23/2011,2011,MIA,DEN,15,18,33,41.5,under
10/23/2011,2011,MIN,GNB,27,33,60,47,over
10/23/2011,2011,NOR,CLT,62,7,69,49,over
10/23/2011,2011,NYJ,SDG,27,21,48,43.5,over
10/23/2011,2011,RAI,KAN,0,28,28,41.5,under
10/23/2011,2011,TAM,CHI,18,24,42,44,under
10/23/2011,2011,OTI,HTX,7,41,48,44,over
10/24/2011,2011,JAX,RAV,12,7,19,39,under
10/30/2011,2011,RAV,CRD,30,27,57,43,over
10/30/2011,2011,BUF,WAS,23,0,23,46.5,under
10/30/2011,2011,CAR,MIN,21,24,45,47,under
10/30/2011,2011,DEN,DET,10,45,55,43.5,over
10/30/2011,2011,HTX,JAX,24,14,38,41,under
10/30/2011,2011,NYG,MIA,20,17,37,43.5,under
10/30/2011,2011,PHI,DAL,34,7,41,49.5,under
10/30/2011,2011,PIT,NWE,25,17,42,52,under
10/30/2011,2011,SFO,CLE,20,10,30,38.5,under
10/30/2011,2011,SEA,CIN,12,34,46,37.5,over
10/30/2011,2011,RAM,NOR,31,21,52,48.5,over
10/30/2011,2011,OTI,CLT,27,10,37,43.5,under
10/31/2011,2011,KAN,SDG,23,20,43,44.5,under
11/6/2011,2011,CRD,RAM,19,13,32,41.5,under
11/6/2011,2011,BUF,NYJ,11,27,38,45,under
11/6/2011,2011,DAL,SEA,23,13,36,45,under
11/6/2011,2011,HTX,CLE,30,12,42,41,over
11/6/2011,2011,CLT,ATL,7,31,38,45.5,under
11/6/2011,2011,KAN,MIA,3,31,34,40.5,under
11/6/2011,2011,NWE,NYG,20,24,44,51,under
11/6/2011,2011,NOR,TAM,27,16,43,50.5,under
11/6/2011,2011,RAI,DEN,24,38,62,42.5,over
11/6/2011,2011,PIT,RAV,20,23,43,42,over
11/6/2011,2011,SDG,GNB,38,45,83,51,over
11/6/2011,2011,OTI,CIN,17,24,41,41.5,under
11/6/2011,2011,WAS,SFO,11,19,30,37.5,under
11/7/2011,2011,PHI,CHI,24,30,54,47.5,over
11/10/2011,2011,SDG,RAI,17,24,41,48,under
11/13/2011,2011,ATL,NOR,23,26,49,50,under
11/13/2011,2011,CAR,OTI,3,30,33,47.5,under
11/13/2011,2011,CHI,DET,37,13,50,42.5,over
11/13/2011,2011,CIN,PIT,17,24,41,40.5,over
11/13/2011,2011,CLE,RAM,12,13,25,36.5,under
11/13/2011,2011,DAL,BUF,44,7,51,49,over
11/13/2011,2011,CLT,JAX,3,17,20,37.5,under
11/13/2011,2011,KAN,DEN,10,17,27,42.5,under
11/13/2011,2011,MIA,WAS,20,9,29,38,under
11/13/2011,2011,NYJ,NWE,16,37,53,47,over
11/13/2011,2011,PHI,CRD,17,21,38,47.5,under
11/13/2011,2011,SFO,NYG,27,20,47,42.5,over
11/13/2011,2011,SEA,RAV,22,17,39,39,under
11/13/2011,2011,TAM,HTX,9,37,46,45.5,over
11/14/2011,2011,GNB,MIN,45,7,52,50,over
11/17/2011,2011,DEN,NYJ,17,13,30,38.5,under
11/20/2011,2011,ATL,OTI,23,17,40,44,under
11/20/2011,2011,RAV,CIN,31,24,55,40.5,over
11/20/2011,2011,CHI,SDG,31,20,51,45.5,over
11/20/2011,2011,CLE,JAX,14,10,24,34.5,under
11/20/2011,2011,DET,CAR,49,35,84,47.5,over
11/20/2011,2011,GNB,TAM,35,26,61,49,over
11/20/2011,2011,MIA,BUF,35,8,43,44,under
11/20/2011,2011,MIN,RAI,21,27,48,46.5,over
11/20/2011,2011,NYG,PHI,10,17,27,45.5,under
11/20/2011,2011,SFO,CRD,23,7,30,40.5,under
11/20/2011,2011,RAM,SEA,7,24,31,40,under
11/20/2011,2011,WAS,DAL,24,27,51,43,over
11/21/2011,2011,NWE,KAN,34,3,37,47,under
11/24/2011,2011,RAV,SFO,16,6,22,40.5,under
11/24/2011,2011,DAL,MIA,20,19,39,46,under
11/24/2011,2011,DET,GNB,15,27,42,55,under
11/27/2011,2011,ATL,MIN,24,14,38,44,under
11/27/2011,2011,CIN,CLE,23,20,43,38,over
11/27/2011,2011,CLT,CAR,19,27,46,46.5,under
11/27/2011,2011,JAX,HTX,13,20,33,37,under
11/27/2011,2011,KAN,PIT,9,13,22,40.5,under
11/27/2011,2011,NYJ,BUF,28,24,52,42.5,over
11/27/2011,2011,RAI,CHI,25,20,45,41,over
11/27/2011,2011,PHI,NWE,20,38,58,50.5,over
11/27/2011,2011,SDG,DEN,13,16,29,42,under
11/27/2011,2011,SEA,WAS,17,23,40,37.5,over
11/27/2011,2011,RAM,CRD,20,23,43,40,over
11/27/2011,2011,OTI,TAM,23,17,40,44,under
11/28/2011,2011,NOR,NYG,49,24,73,51,over
12/1/2011,2011,SEA,PHI,31,14,45,43.5,over
12/4/2011,2011,CRD,DAL,19,13,32,46.5,under
12/4/2011,2011,BUF,OTI,17,23,40,44,under
12/4/2011,2011,CHI,KAN,3,10,13,35,under
12/4/2011,2011,CLE,RAV,10,24,34,38.5,under
12/4/2011,2011,HTX,ATL,17,10,27,38,under
12/4/2011,2011,MIA,RAI,34,14,48,43,over
12/4/2011,2011,MIN,DEN,32,35,67,37.5,over
12/4/2011,2011,NWE,CLT,31,24,55,48.5,over
12/4/2011,2011,NOR,DET,31,17,48,54.5,under
12/4/2011,2011,NYG,GNB,35,38,73,54,over
12/4/2011,2011,PIT,CIN,35,7,42,43,under
12/4/2011,2011,SFO,RAM,26,0,26,38.5,under
12/4/2011,2011,TAM,CAR,19,38,57,46.5,over
12/4/2011,2011,WAS,NYJ,19,34,53,38.5,over
12/5/2011,2011,JAX,SDG,14,38,52,39.5,over
12/8/2011,2011,PIT,CLE,14,3,17,40,under
12/11/2011,2011,CRD,SFO,21,19,40,40,under
12/11/2011,2011,RAV,CLT,24,10,34,41.5,under
12/11/2011,2011,CAR,ATL,23,31,54,47.5,over
12/11/2011,2011,CIN,HTX,19,20,39,37,over
12/11/2011,2011,DAL,NYG,34,37,71,50.5,over
12/11/2011,2011,DEN,CHI,13,10,23,35.5,under
12/11/2011,2011,DET,MIN,34,28,62,47,over
12/11/2011,2011,GNB,RAI,46,16,62,49.5,over
12/11/2011,2011,JAX,TAM,41,14,55,42,over
12/11/2011,2011,MIA,PHI,10,26,36,44.5,under
12/11/2011,2011,NYJ,KAN,37,10,47,35.5,over
12/11/2011,2011,SDG,BUF,37,10,47,49,under
12/11/2011,2011,OTI,NOR,17,22,39,48,under
12/11/2011,2011,WAS,NWE,27,34,61,47,over
12/12/2011,2011,SEA,RAM,30,13,43,37,over
12/15/2011,2011,ATL,JAX,41,14,55,42,over
12/17/2011,2011,TAM,DAL,15,31,46,47,under
12/18/2011,2011,CRD,CLE,20,17,37,37.5,under
12/18/2011,2011,BUF,MIA,23,30,53,40.5,over
12/18/2011,2011,CHI,SEA,14,38,52,35,over
12/18/2011,2011,DEN,NWE,23,41,64,47.5,over
12/18/2011,2011,HTX,CAR,13,28,41,45.5,under
12/18/2011,2011,CLT,OTI,27,13,40,41.5,under
12/18/2011,2011,KAN,GNB,19,14,33,46,under
12/18/2011,2011,MIN,NOR,20,42,62,53.5,over
12/18/2011,2011,NYG,WAS,10,23,33,46.5,under
12/18/2011,2011,RAI,DET,27,28,55,47.5,over
12/18/2011,2011,PHI,NYJ,45,19,64,44,over
12/18/2011,2011,SDG,RAV,34,14,48,44,over
12/18/2011,2011,RAM,CIN,13,20,33,39,under
12/19/2011,2011,SFO,PIT,20,3,23,37,under
12/22/2011,2011,CLT,HTX,19,16,35,40.5,under
12/24/2011,2011,RAV,CLE,20,14,34,38,under
12/24/2011,2011,BUF,DEN,40,14,54,43.5,over
12/24/2011,2011,CAR,TAM,48,16,64,48,over
12/24/2011,2011,CIN,CRD,23,16,39,41,under
12/24/2011,2011,DAL,PHI,7,20,27,50,under
12/24/2011,2011,DET,SDG,38,10,48,53,under
12/24/2011,2011,KAN,RAI,13,16,29,43,under
12/24/2011,2011,NWE,MIA,27,24,51,49.5,over
12/24/2011,2011,NYJ,NYG,14,29,43,46,under
12/24/2011,2011,PIT,RAM,27,0,27,34,under
12/24/2011,2011,SEA,SFO,17,19,36,37,under
12/24/2011,2011,OTI,JAX,23,17,40,38.5,over
12/24/2011,2011,WAS,MIN,26,33,59,43,over
12/25/2011,2011,GNB,CHI,35,21,56,42,over
12/26/2011,2011,NOR,ATL,45,16,61,52.5,over
1/1/2012,2011,CRD,SEA,23,20,43,40.5,over
1/1/2012,2011,ATL,TAM,45,24,69,45,over
1/1/2012,2011,CIN,RAV,16,24,40,38,over
1/1/2012,2011,CLE,PIT,9,13,22,33,under
1/1/2012,2011,DEN,KAN,3,7,10,37.5,under
1/1/2012,2011,GNB,DET,45,41,86,42,over
1/1/2012,2011,HTX,OTI,22,23,45,38.5,over
1/1/2012,2011,JAX,CLT,19,13,32,37,under
1/1/2012,2011,MIA,NYJ,19,17,36,39,under
1/1/2012,2011,MIN,CHI,13,17,30,42,under
1/1/2012,2011,NWE,BUF,49,21,70,50,over
1/1/2012,2011,NOR,CAR,45,17,62,55,over
1/1/2012,2011,NYG,DAL,31,14,45,47.5,under
1/1/2012,2011,RAI,SDG,26,38,64,48.5,over
1/1/2012,2011,PHI,WAS,34,10,44,44.5,under
1/1/2012,2011,RAM,SFO,27,34,61,34.5,over
1/7/2012,2011,HTX,CIN,31,10,41,38,over
1/7/2012,2011,NOR,DET,45,28,73,60,over
1/8/2012,2011,DEN,PIT,29,23,52,34,over
1/8/2012,2011,NYG,ATL,24,2,26,48,under
1/14/2012,2011,NWE,DEN,45,10,55,50,over
1/14/2012,2011,SFO,NOR,36,32,68,47,over
1/15/2012,2011,RAV,HTX,20,13,33,37.5,under
1/15/2012,2011,GNB,NYG,20,37,57,54.5,over
1/22/2012,2011,NWE,RAV,23,20,43,50,under
1/22/2012,2011,SFO,NYG,17,20,37,41.5,under
2/5/2012,2011,NWE,NYG,17,21,38,53,under
9/5/2012,2012,NYG,DAL,17,24,41,46,under
9/9/2012,2012,CRD,SEA,20,16,36,41,under
9/9/2012,2012,CHI,CLT,41,21,62,42.5,over
9/9/2012,2012,CLE,PHI,16,17,33,42,under
9/9/2012,2012,DEN,PIT,31,19,50,45.5,over
9/9/2012,2012,DET,RAM,27,23,50,46.5,over
9/9/2012,2012,GNB,SFO,22,30,52,46.5,over
9/9/2012,2012,HTX,MIA,30,10,40,41.5,under
9/9/2012,2012,KAN,ATL,24,40,64,43,over
9/9/2012,2012,MIN,JAX,26,23,49,38,over
9/9/2012,2012,NOR,WAS,32,40,72,50.5,over
9/9/2012,2012,NYJ,BUF,48,28,76,39,over
9/9/2012,2012,TAM,CAR,16,10,26,45.5,under
9/9/2012,2012,OTI,NWE,13,34,47,48,under
9/10/2012,2012,RAV,CIN,44,13,57,43,over
9/10/2012,2012,RAI,SDG,14,22,36,47.5,under
9/13/2012,2012,GNB,CHI,23,10,33,51,under
9/16/2012,2012,BUF,KAN,35,17,52,45,over
9/16/2012,2012,CAR,NOR,35,27,62,54,over
9/16/2012,2012,CIN,CLE,34,27,61,39.5,over
9/16/2012,2012,CLT,MIN,23,20,43,45.5,under
9/16/2012,2012,JAX,HTX,7,27,34,40,under
9/16/2012,2012,MIA,RAI,35,13,48,41,over
9/16/2012,2012,NWE,CRD,18,20,38,47,under
9/16/2012,2012,NYG,TAM,41,34,75,43.5,over
9/16/2012,2012,PHI,RAV,24,23,47,47,under
9/16/2012,2012,PIT,NYJ,27,10,37,43,under
9/16/2012,2012,SDG,OTI,38,10,48,43.5,over
9/16/2012,2012,SFO,DET,27,19,46,46,under
9/16/2012,2012,SEA,DAL,27,7,34,43,under
9/16/2012,2012,RAM,WAS,31,28,59,42.5,over
9/17/2012,2012,ATL,DEN,27,21,48,50.5,under
9/20/2012,2012,CAR,NYG,7,36,43,49,under
9/23/2012,2012,CRD,PHI,27,6,33,42,under
9/23/2012,2012,RAV,NWE,31,30,61,48,over
9/23/2012,2012,CHI,RAM,23,6,29,42,under
9/23/2012,2012,CLE,BUF,14,24,38,45,under
9/23/2012,2012,DAL,TAM,16,10,26,45.5,under
9/23/2012,2012,DEN,HTX,25,31,56,43.5,over
9/23/2012,2012,CLT,JAX,17,22,39,42,under
9/23/2012,2012,MIA,NYJ,20,23,43,40.5,over
9/23/2012,2012,MIN,SFO,24,13,37,42.5,under
9/23/2012,2012,NOR,KAN,24,27,51,51.5,under
9/23/2012,2012,RAI,PIT,34,31,65,45,over
9/23/2012,2012,SDG,ATL,3,27,30,47.5,under
9/23/2012,2012,OTI,DET,44,41,85,47,over
9/23/2012,2012,WAS,CIN,31,38,69,49.5,over
9/24/2012,2012,SEA,GNB,14,12,26,45.5,under
9/27/2012,2012,RAV,CLE,23,16,39,43.5,under
9/30/2012,2012,CRD,MIA,24,21,45,39.5,over
9/30/2012,2012,ATL,CAR,30,28,58,48,over
9/30/2012,2012,BUF,NWE,28,52,80,48.5,over
9/30/2012,2012,DEN,RAI,37,6,43,47,under
9/30/2012,2012,DET,MIN,13,20,33,48.5,under
9/30/2012,2012,GNB,NOR,28,27,55,54,over
9/30/2012,2012,HTX,OTI,38,14,52,45,over
9/30/2012,2012,JAX,CIN,10,27,37,45.5,under
9/30/2012,2012,KAN,SDG,20,37,57,43.5,over
9/30/2012,2012,NYJ,SFO,0,34,34,41,under
9/30/2012,2012,PHI,NYG,19,17,36,46.5,under
9/30/2012,2012,RAM,SEA,19,13,32,39,under
9/30/2012,2012,TAM,WAS,22,24,46,45,over
10/1/2012,2012,DAL,CHI,18,34,52,41.5,over
10/4/2012,2012,RAM,CRD,17,3,20,38,under
10/7/2012,2012,CAR,SEA,12,16,28,42,under
10/7/2012,2012,CIN,MIA,13,17,30,45,under
10/7/2012,2012,CLT,GNB,30,27,57,49,over
10/7/2012,2012,JAX,CHI,3,41,44,40,over
10/7/2012,2012,KAN,RAV,6,9,15,47,under
10/7/2012,2012,MIN,OTI,30,7,37,44,under
10/7/2012,2012,NWE,DEN,31,21,52,51.5,over
10/7/2012,2012,NOR,SDG,31,24,55,52.5,over
10/7/2012,2012,NYG,CLE,41,27,68,44,over
10/7/2012,2012,PIT,PHI,16,14,30,44,under
10/7/2012,2012,SFO,BUF,45,3,48,45,over
10/7/2012,2012,WAS,ATL,17,24,41,51,under
10/8/2012,2012,NYJ,HTX,17,23,40,41,under
10/11/2012,2012,OTI,PIT,26,23,49,43,over
10/14/2012,2012,CRD,BUF,16,19,35,44,under
10/14/2012,2012,ATL,RAI,23,20,43,49,under
10/14/2012,2012,RAV,DAL,31,29,60,45,over
10/14/2012,2012,CLE,CIN,34,24,58,42,over
10/14/2012,2012,HTX,GNB,24,42,66,46.5,over
10/14/2012,2012,MIA,RAM,17,14,31,38,under
10/14/2012,2012,NYJ,CLT,35,9,44,44,under
10/14/2012,2012,PHI,DET,23,26,49,47.5,over
10/14/2012,2012,SFO,NYG,3,26,29,46.5,under
10/14/2012,2012,SEA,NWE,24,23,47,42.5,over
10/14/2012,2012,TAM,KAN,38,10,48,39.5,over
10/14/2012,2012,WAS,MIN,38,26,64,44,over
10/15/2012,2012,SDG,DEN,24,35,59,47.5,over
10/18/2012,2012,SFO,SEA,13,6,19,37.5,under
10/21/2012,2012,BUF,OTI,34,35,69,46.5,over
10/21/2012,2012,CAR,DAL,14,19,33,45,under
10/21/2012,2012,CIN,PIT,17,24,41,45.5,under
10/21/2012,2012,HTX,RAV,43,13,56,47.5,over
10/21/2012,2012,CLT,CLE,17,13,30,46.5,under
10/21/2012,2012,MIN,CRD,21,14,35,39.5,under
10/21/2012,2012,NWE,NYJ,29,26,55,47,over
10/21/2012,2012,NYG,WAS,27,23,50,51.5,under
10/21/2012,2012,RAI,JAX,26,23,49,44,over
10/21/2012,2012,RAM,GNB,20,30,50,45,over
10/21/2012,2012,TAM,NOR,28,35,63,49.5,over
10/22/2012,2012,CHI,DET,13,7,20,47,under
10/25/2012,2012,MIN,TAM,17,36,53,43,over
10/28/2012,2012,CHI,CAR,23,22,45,41.5,over
10/28/2012,2012,CLE,SDG,7,6,13,41,under
10/28/2012,2012,DAL,NYG,24,29,53,48,over
10/28/2012,2012,DEN,NOR,34,14,48,55,under
10/28/2012,2012,DET,SEA,28,24,52,42.5,over
10/28/2012,2012,GNB,JAX,24,15,39,45.5,under
10/28/2012,2012,KAN,RAI,16,26,42,42.5,under
10/28/2012,2012,NYJ,MIA,9,30,39,39,under
10/28/2012,2012,PHI,ATL,17,30,47,43,over
10/28/2012,2012,PIT,WAS,27,12,39,44,under
10/28/2012,2012,RAM,NWE,7,45,52,46,over
10/28/2012,2012,OTI,CLT,13,19,32,47,under
10/29/2012,2012,CRD,SFO,3,24,27,38.5,under
11/1/2012,2012,SDG,KAN,31,13,44,41,over
11/4/2012,2012,ATL,DAL,19,13,32,47.5,under
11/4/2012,2012,CIN,DEN,23,31,54,47.5,over
11/4/2012,2012,CLE,RAV,15,25,40,44,under
11/4/2012,2012,GNB,CRD,31,17,48,43.5,over
11/4/2012,2012,HTX,BUF,21,9,30,48,under
11/4/2012,2012,CLT,MIA,23,20,43,43.5,under
11/4/2012,2012,JAX,DET,14,31,45,44,over
11/4/2012,2012,NYG,PIT,20,24,44,47.5,under
11/4/2012,2012,RAI,TAM,32,42,74,47.5,over
11/4/2012,2012,SEA,MIN,30,20,50,38.5,over
11/4/2012,2012,OTI,CHI,20,51,71,43.5,over
11/4/2012,2012,WAS,CAR,13,21,34,48.5,under
11/5/2012,2012,NOR,PHI,28,13,41,52,under
11/8/2012,2012,JAX,CLT,10,27,37,43.5,under
11/11/2012,2012,RAV,RAI,55,20,75,47.5,over
11/11/2012,2012,CAR,DEN,14,36,50,47,over
11/11/2012,2012,CHI,HTX,6,13,19,40,under
11/11/2012,2012,CIN,NYG,31,13,44,47.5,under
11/11/2012,2012,MIA,OTI,3,37,40,44,under
11/11/2012,2012,MIN,DET,34,24,58,45.5,over
11/11/2012,2012,NWE,BUF,37,31,68,54,over
11/11/2012,2012,NOR,ATL,31,27,58,54,over
11/11/2012,2012,PHI,DAL,23,38,61,44.5,over
11/11/2012,2012,SFO,RAM,24,24,48,38,over
11/11/2012,2012,SEA,NYJ,28,7,35,38.5,under
11/11/2012,2012,TAM,SDG,34,24,58,47,over
11/12/2012,2012,PIT,KAN,16,13,29,40,under
11/15/2012,2012,BUF,MIA,19,14,33,46,under
11/18/2012,2012,ATL,CRD,23,19,42,44,under
11/18/2012,2012,CAR,TAM,21,27,48,47,over
11/18/2012,2012,DAL,CLE,23,20,43,43.5,under
11/18/2012,2012,DEN,SDG,30,23,53,48,over
11/18/2012,2012,DET,GNB,20,24,44,53.5,under
11/18/2012,2012,HTX,JAX,43,37,80,40.5,over
11/18/2012,2012,KAN,CIN,6,28,34,42.5,under
11/18/2012,2012,NWE,CLT,59,24,83,55,over
11/18/2012,2012,RAI,NOR,17,38,55,56,under
11/18/2012,2012,PIT,RAV,10,13,23,40.5,under
11/18/2012,2012,RAM,NYJ,13,27,40,38.5,over
11/18/2012,2012,WAS,PHI,31,6,37,46,under
11/19/2012,2012,SFO,CHI,32,7,39,35,over
11/22/2012,2012,DAL,WAS,31,38,69,47.5,over
11/22/2012,2012,DET,HTX,31,34,65,49,over
11/22/2012,2012,NYJ,NWE,19,49,68,48.5,over
11/25/2012,2012,CRD,RAM,17,31,48,36.5,over
11/25/2012,2012,CHI,MIN,28,10,38,39,under
11/25/2012,2012,CIN,RAI,34,10,44,51,under
11/25/2012,2012,CLE,PIT,20,14,34,33.5,over
11/25/2012,2012,CLT,BUF,20,13,33,51.5,under
11/25/2012,2012,JAX,OTI,24,19,43,45,under
11/25/2012,2012,KAN,DEN,9,17,26,42.5,under
11/25/2012,2012,MIA,SEA,24,21,45,38,over
11/25/2012,2012,NOR,SFO,21,31,52,50,over
11/25/2012,2012,NYG,GNB,38,10,48,51.5,under
11/25/2012,2012,SDG,RAV,13,16,29,47,under
11/25/2012,2012,TAM,ATL,23,24,47,51.5,under
11/26/2012,2012,PHI,CAR,22,30,52,42,over
11/29/2012,2012,ATL,NOR,23,13,36,55,under
12/2/2012,2012,RAV,PIT,20,23,43,36.5,over
12/2/2012,2012,BUF,JAX,34,18,52,42,over
12/2/2012,2012,CHI,SEA,17,23,40,37,over
12/2/2012,2012,DAL,PHI,38,33,71,44,over
12/2/2012,2012,DEN,TAM,31,23,54,50,over
12/2/2012,2012,DET,CLT,33,35,68,51,over
12/2/2012,2012,GNB,MIN,23,14,37,47,under
12/2/2012,2012,KAN,CAR,27,21,48,41,over
12/2/2012,2012,MIA,NWE,16,23,39,51.5,under
12/2/2012,2012,NYJ,CRD,7,6,13,36.5,under
12/2/2012,2012,RAI,CLE,17,20,37,39.5,under
12/2/2012,2012,SDG,CIN,13,20,33,46,under
12/2/2012,2012,RAM,SFO,16,13,29,41,under
12/2/2012,2012,OTI,HTX,10,24,34,47,under
12/3/2012,2012,WAS,NYG,17,16,33,50,under
12/6/2012,2012,RAI,DEN,13,26,39,47,under
12/9/2012,2012,BUF,RAM,12,15,27,42.5,under
12/9/2012,2012,CAR,ATL,30,20,50,47,over
12/9/2012,2012,CIN,DAL,19,20,39,46,under
12/9/2012,2012,CLE,KAN,30,7,37,38,under
12/9/2012,2012,GNB,DET,27,20,47,49,under
12/9/2012,2012,CLT,OTI,27,23,50,47,over
12/9/2012,2012,JAX,NYJ,10,17,27,39,under
12/9/2012,2012,MIN,CHI,21,14,35,40.5,under
12/9/2012,2012,NYG,NOR,52,27,79,51.5,over
12/9/2012,2012,PIT,SDG,24,34,58,38,over
12/9/2012,2012,SFO,MIA,27,13,40,38.5,over
12/9/2012,2012,SEA,CRD,58,0,58,36,over
12/9/2012,2012,TAM,PHI,21,23,44,48,under
12/9/2012,2012,WAS,RAV,31,28,59,48,over
12/10/2012,2012,NWE,HTX,42,14,56,51,over
12/13/2012,2012,PHI,CIN,13,34,47,45,over
12/16/2012,2012,CRD,DET,38,10,48,43.5,over
12/16/2012,2012,ATL,NYG,34,0,34,50,under
12/16/2012,2012,RAV,DEN,17,34,51,48,over
12/16/2012,2012,BUF,SEA,17,50,67,44,over
12/16/2012,2012,CHI,GNB,13,21,34,43.5,under
12/16/2012,2012,CLE,WAS,21,38,59,40.5,over
12/16/2012,2012,DAL,PIT,27,24,51,46,over
12/16/2012,2012,HTX,CLT,29,17,46,48,under
12/16/2012,2012,MIA,JAX,24,3,27,38,under
12/16/2012,2012,NWE,SFO,34,41,75,47.5,over
12/16/2012,2012,NOR,TAM,41,0,41,55,under
12/16/2012,2012,RAI,KAN,15,0,15,44,under
12/16/2012,2012,SDG,CAR,7,31,38,45.5,under
12/16/2012,2012,RAM,MIN,22,36,58,39.5,over
12/17/2012,2012,OTI,NYJ,14,10,24,42,under
12/22/2012,2012,DET,ATL,18,31,49,50.5,under
12/23/2012,2012,CRD,CHI,13,28,41,36.5,over
12/23/2012,2012,RAV,NYG,33,14,47,47,under
12/23/2012,2012,CAR,RAI,17,6,23,47,under
12/23/2012,2012,DAL,NOR,31,34,65,54.5,over
12/23/2012,2012,DEN,CLE,34,12,46,44,over
12/23/2012,2012,GNB,OTI,55,7,62,44.5,over
12/23/2012,2012,HTX,MIN,6,23,29,43.5,under
12/23/2012,2012,JAX,NWE,16,23,39,51,under
12/23/2012,2012,KAN,CLT,13,20,33,41.5,under
12/23/2012,2012,MIA,BUF,24,10,34,43,under
12/23/2012,2012,NYJ,SDG,17,27,44,38,over
12/23/2012,2012,PHI,WAS,20,27,47,46,over
12/23/2012,2012,PIT,CIN,10,13,23,40,under
12/23/2012,2012,SEA,SFO,42,13,55,40.5,over
12/23/2012,2012,TAM,RAM,13,28,41,44,under
12/30/2012,2012,ATL,TAM,17,22,39,46,under
12/30/2012,2012,BUF,NYJ,28,9,37,41,under
12/30/2012,2012,CIN,RAV,23,17,40,42.5,under
12/30/2012,2012,DEN,KAN,38,3,41,41.5,under
12/30/2012,2012,DET,CHI,24,26,50,46,over
12/30/2012,2012,CLT,HTX,28,16,44,47,under
12/30/2012,2012,MIN,GNB,37,34,71,46,over
12/30/2012,2012,NWE,MIA,28,0,28,46.5,under
12/30/2012,2012,NOR,CAR,38,44,82,54,over
12/30/2012,2012,NYG,PHI,42,7,49,44.5,over
12/30/2012,2012,PIT,CLE,24,10,34,36,under
12/30/2012,2012,SDG,RAI,24,21,45,41.5,over
12/30/2012,2012,SFO,CRD,27,13,40,39.5,over
12/30/2012,2012,SEA,RAM,20,13,33,42.5,under
12/30/2012,2012,OTI,JAX,38,20,58,42,over
12/30/2012,2012,WAS,DAL,28,18,46,49,under
1/5/2013,2012,GNB,MIN,24,10,34,44.5,under
1/5/2013,2012,HTX,CIN,19,13,32,42.5,under
1/6/2013,2012,RAV,CLT,24,9,33,47,under
1/6/2013,2012,WAS,SEA,14,24,38,45,under
1/12/2013,2012,DEN,RAV,35,38,73,44.5,over
1/12/2013,2012,SFO,GNB,45,31,76,45.5,over
